Image_path,throttle,brake,steering,velocity
/IMGCapturedImage9061.jpg,1,0,0,30.5995983123779
/IMGCapturedImage8140.jpg,1,0,1,30.9576873779297
/IMGCapturedImage5222.jpg,1,0,0,30.883708190918
/IMGCapturedImage2656.jpg,1,0,0,30.5061527252197
/IMGCapturedImage2206.jpg,1,0,0,30.3262859344482
/IMGCapturedImage1226.jpg,1,0,0,31.7170658111572
/IMGCapturedImage6535.jpg,1,0,0,30.8810165405273
/IMGCapturedImage4551.jpg,1,0,1,30.5549835205078
/IMGCapturedImage7883.jpg,1,0,0,30.4355175018311
/IMGCapturedImage11589.jpg,1,0,0,30.7487892150879
/IMGCapturedImage1322.jpg,1,0,1,30.8183532714844
/IMGCapturedImage2062.jpg,1,0,-1,30.8620342254639
/IMGCapturedImage10178.jpg,1,0,0,30.9420112609863
/IMGCapturedImage14933.jpg,1,0,-1,30.7983169555664
/IMGCapturedImage12118.jpg,1,0,0,30.9406929016113
/IMGCapturedImage11582.jpg,1,0,0,30.131498336792
/IMGCapturedImage5653.jpg,1,0,1,30.7910968780518
/IMGCapturedImage13549.jpg,1,0,0,30.7796298980713
/IMGCapturedImage4881.jpg,1,0,0,30.2947242736816
/IMGCapturedImage1319.jpg,1,0,1,30.3664512634277
/IMGCapturedImage9468.jpg,1,0,1,30.3236835479736
/IMGCapturedImage4559.jpg,1,0,1,30.072745513916
/IMGCapturedImage10094.jpg,1,0,1,30.3928768157959
/IMGCapturedImage23.jpg,1,0,0,31.5586017608643
/IMGCapturedImage3519.jpg,1,0,1,30.9273994445801
/IMGCapturedImage14070.jpg,1,0,0,30.6201667785645
/IMGCapturedImage13937.jpg,1,0,0,30.10517578125
/IMGCapturedImage14957.jpg,1,0,-1,30.1682716369629
/IMGCapturedImage352.jpg,0,0,0,27.2906433105469
/IMGCapturedImage6173.jpg,1,0,0,30.0510578155518
/IMGCapturedImage8863.jpg,1,0,0,30.8099830627441
/IMGCapturedImage16159.jpg,0,0,0,0.004347176849842
/IMGCapturedImage2052.jpg,1,0,0,30.6263603210449
/IMGCapturedImage7540.jpg,1,0,-1,30.3230964660645
/IMGCapturedImage10553.jpg,1,0,0,30.7070652008057
/IMGCapturedImage13328.jpg,1,0,-1,30.8967681884766
/IMGCapturedImage5656.jpg,1,0,1,30.2836486816406
/IMGCapturedImage2667.jpg,1,0,0,30.8916561126709
/IMGCapturedImage331.jpg,0,0,0,28.5465934753418
/IMGCapturedImage6302.jpg,1,0,1,30.7349979400635
/IMGCapturedImage13293.jpg,1,0,0,30.9826778411865
/IMGCapturedImage9719.jpg,1,0,1,30.6906406402588
/IMGCapturedImage7596.jpg,0,0,0,0.0003137981024337
/IMGCapturedImage5655.jpg,1,0,1,30.4197727203369
/IMGCapturedImage16168.jpg,1,0,-1,0.234635701775551
/IMGCapturedImage3011.jpg,1,0,1,30.9628234863281
/IMGCapturedImage15470.jpg,1,0,1,30.4396167755127
/IMGCapturedImage13256.jpg,1,0,0,30.0358863830566
/IMGCapturedImage9836.jpg,1,0,-1,30.0565887451172
/IMGCapturedImage4363.jpg,1,0,0,30.1198425292969
/IMGCapturedImage14306.jpg,1,0,-1,30.808390045166
/IMGCapturedImage1291.jpg,1,0,1,30.3087799072266
/IMGCapturedImage12666.jpg,1,0,0,30.0414585113525
/IMGCapturedImage13799.jpg,1,0,-1,30.8697521209717
/IMGCapturedImage3806.jpg,1,0,0,30.9316635131836
/IMGCapturedImage13388.jpg,1,0,0,30.7569225311279
/IMGCapturedImage14255.jpg,1,0,-1,30.7960132598877
/IMGCapturedImage2346.jpg,1,0,-1,29.9840961456299
/IMGCapturedImage8755.jpg,1,0,1,30.8158813476563
/IMGCapturedImage11105.jpg,1,0,0,30.4121955871582
/IMGCapturedImage1747.jpg,1,0,-1,30.1481288909912
/IMGCapturedImage6438.jpg,1,0,-1,30.6633155822754
/IMGCapturedImage9181.jpg,0,1,0,11.5323391914368
/IMGCapturedImage7636.jpg,1,0,-1,30.7457748413086
/IMGCapturedImage8206.jpg,1,0,0,30.7107662200928
/IMGCapturedImage6506.jpg,1,0,-1,30.7232082366943
/IMGCapturedImage10248.jpg,1,0,-1,30.2232959747314
/IMGCapturedImage4080.jpg,1,0,0,30.9563896179199
/IMGCapturedImage1740.jpg,1,0,-1,30.1698715209961
/IMGCapturedImage1647.jpg,1,0,0,30.3583831787109
/IMGCapturedImage13231.jpg,1,0,0,30.8390281677246
/IMGCapturedImage15771.jpg,1,0,0,30.2679347991943
/IMGCapturedImage13856.jpg,1,0,0,30.8671360015869
/IMGCapturedImage5012.jpg,1,0,1,30.4386074066162
/IMGCapturedImage4132.jpg,1,0,0,30.9535915374756
/IMGCapturedImage5078.jpg,1,0,0,30.1436210632324
/IMGCapturedImage15534.jpg,1,0,0,30.5109970092773
/IMGCapturedImage57.jpg,1,0,-1,30.1655765533447
/IMGCapturedImage5972.jpg,1,0,1,30.2434490203857
/IMGCapturedImage4578.jpg,1,0,1,30.9652267456055
/IMGCapturedImage5841.jpg,1,0,0,30.6149517059326
/IMGCapturedImage3029.jpg,1,0,1,30.9616390228271
/IMGCapturedImage4154.jpg,1,0,1,30.7071716308594
/IMGCapturedImage1354.jpg,1,0,1,30.8760005950928
/IMGCapturedImage11337.jpg,1,0,1,30.100036239624
/IMGCapturedImage11704.jpg,1,0,1,30.0313098907471
/IMGCapturedImage11838.jpg,1,0,0,30.3965812683105
/IMGCapturedImage11116.jpg,1,0,-1,30.5791397094727
/IMGCapturedImage2417.jpg,1,0,0,30.5729358673096
/IMGCapturedImage3850.jpg,1,0,1,30.2409873962402
/IMGCapturedImage13424.jpg,1,0,0,30.6818069458008
/IMGCapturedImage2424.jpg,1,0,0,30.1374961853027
/IMGCapturedImage13773.jpg,1,0,-1,30.5820545196533
/IMGCapturedImage10595.jpg,1,0,-1,29.9619209289551
/IMGCapturedImage3048.jpg,1,0,1,30.7866611480713
/IMGCapturedImage6462.jpg,1,0,0,30.8604103088379
/IMGCapturedImage8069.jpg,1,0,0,30.4884098052979
/IMGCapturedImage8313.jpg,1,0,0,30.5224639892578
/IMGCapturedImage4940.jpg,1,0,0,30.9256587982178
/IMGCapturedImage14606.jpg,1,0,0,30.0620098114014
/IMGCapturedImage4305.jpg,1,0,-1,30.0780773162842
/IMGCapturedImage6809.jpg,1,0,-1,30.3838268280029
/IMGCapturedImage8595.jpg,1,0,1,30.788041305542
/IMGCapturedImage9260.jpg,1,0,-1,30.6595699310303
/IMGCapturedImage6503.jpg,1,0,0,30.9504055023193
/IMGCapturedImage14972.jpg,1,0,-1,30.3251323699951
/IMGCapturedImage15689.jpg,1,0,0,30.5442684173584
/IMGCapturedImage13435.jpg,1,0,1,30.2888122558594
/IMGCapturedImage9753.jpg,1,0,1,29.9752590179443
/IMGCapturedImage10644.jpg,1,0,-1,30.2188980102539
/IMGCapturedImage7074.jpg,1,0,0,30.1845691680908
/IMGCapturedImage8353.jpg,1,0,0,30.1930286407471
/IMGCapturedImage2756.jpg,1,0,0,30.2524955749512
/IMGCapturedImage3639.jpg,1,0,0,30.5613967895508
/IMGCapturedImage15013.jpg,1,0,0,30.7859848022461
/IMGCapturedImage3276.jpg,1,0,1,30.1059791564941
/IMGCapturedImage15291.jpg,1,0,-1,29.9948936462402
/IMGCapturedImage12252.jpg,1,0,0,30.8197540283203
/IMGCapturedImage12530.jpg,1,0,-1,30.0492485046387
/IMGCapturedImage5510.jpg,1,0,1,30.7313346862793
/IMGCapturedImage3631.jpg,1,0,0,29.9989757537842
/IMGCapturedImage3858.jpg,1,0,0,30.8238121032715
/IMGCapturedImage11910.jpg,1,0,1,30.1144798278809
/IMGCapturedImage13755.jpg,1,0,-1,30.5423011779785
/IMGCapturedImage14463.jpg,1,0,1,30.8202827453613
/IMGCapturedImage15907.jpg,1,0,0,30.0593421936035
/IMGCapturedImage13924.jpg,1,0,-1,30.4406604766846
/IMGCapturedImage12197.jpg,1,0,-1,30.2852416992188
/IMGCapturedImage13100.jpg,1,0,-1,30.1789318084717
/IMGCapturedImage7188.jpg,1,0,0,30.9790660858154
/IMGCapturedImage2665.jpg,1,0,0,30.8225452423096
/IMGCapturedImage10643.jpg,1,0,-1,30.362650680542
/IMGCapturedImage14241.jpg,1,0,0,30.4850006103516
/IMGCapturedImage7981.jpg,1,0,0,31.0055397033691
/IMGCapturedImage4191.jpg,1,0,0,30.4429092407227
/IMGCapturedImage14676.jpg,1,0,0,32.5359043121338
/IMGCapturedImage14423.jpg,1,0,0,30.5139598846436
/IMGCapturedImage7437.jpg,1,0,1,30.2303031921387
/IMGCapturedImage2554.jpg,1,0,0,30.6688980102539
/IMGCapturedImage11921.jpg,1,0,0,30.2825534820557
/IMGCapturedImage3686.jpg,1,0,0,30.8679977416992
/IMGCapturedImage16005.jpg,1,0,1,29.9912715911865
/IMGCapturedImage7405.jpg,1,0,0,30.1227401733398
/IMGCapturedImage6926.jpg,1,0,1,30.8998306274414
/IMGCapturedImage3614.jpg,1,0,0,30.4116394042969
/IMGCapturedImage12315.jpg,1,0,0,30.6598754882813
/IMGCapturedImage10531.jpg,1,0,0,30.9500793457031
/IMGCapturedImage826.jpg,0,0,0,4.61219487190247
/IMGCapturedImage4326.jpg,1,0,-1,30.1128490447998
/IMGCapturedImage7318.jpg,1,0,0,30.95618019104
/IMGCapturedImage2177.jpg,1,0,-1,30.1559154510498
/IMGCapturedImage637.jpg,0,0,0,2.21169891357422
/IMGCapturedImage12453.jpg,1,0,1,30.2538860321045
/IMGCapturedImage8916.jpg,1,0,1,30.5539226531982
/IMGCapturedImage9166.jpg,1,0,0,30.9792858123779
/IMGCapturedImage8002.jpg,1,0,0,30.5968379974365
/IMGCapturedImage1377.jpg,1,0,1,30.0739265441895
/IMGCapturedImage14315.jpg,1,0,0,30.9727146148682
/IMGCapturedImage9310.jpg,1,0,0,30.4116771697998
/IMGCapturedImage12891.jpg,1,0,0,30.2305469512939
/IMGCapturedImage4746.jpg,1,0,-1,30.785583114624
/IMGCapturedImage15486.jpg,1,0,1,30.7518173217773
/IMGCapturedImage12182.jpg,1,0,0,30.2282089233398
/IMGCapturedImage9292.jpg,1,0,-1,32.8874187469482
/IMGCapturedImage9915.jpg,1,0,0,30.9136081695557
/IMGCapturedImage9053.jpg,1,0,-1,30.6137535095215
/IMGCapturedImage13189.jpg,1,0,0,30.2253833770752
/IMGCapturedImage2008.jpg,1,0,0,30.1323188781738
/IMGCapturedImage5359.jpg,1,0,-1,30.7565723419189
/IMGCapturedImage11780.jpg,1,0,0,30.3519733428955
/IMGCapturedImage8861.jpg,1,0,0,30.9371772766113
/IMGCapturedImage14970.jpg,1,0,-1,30.7527305603027
/IMGCapturedImage6001.jpg,1,0,1,30.5369247436523
/IMGCapturedImage3820.jpg,1,0,1,30.7647262573242
/IMGCapturedImage3423.jpg,1,0,0,30.2697818756104
/IMGCapturedImage2202.jpg,1,0,-1,30.1235023498535
/IMGCapturedImage2357.jpg,1,0,-1,30.0577903747559
/IMGCapturedImage13342.jpg,1,0,0,30.5635185241699
/IMGCapturedImage7528.jpg,1,0,0,30.1203231811523
/IMGCapturedImage1622.jpg,1,0,0,30.9768173217773
/IMGCapturedImage6337.jpg,1,0,0,30.9862621307373
/IMGCapturedImage12158.jpg,1,0,1,30.8708953857422
/IMGCapturedImage12059.jpg,1,0,0,30.2920360565186
/IMGCapturedImage12137.jpg,1,0,0,30.4337871551514
/IMGCapturedImage203.jpg,1,0,0,30.9794849395752
/IMGCapturedImage5739.jpg,1,0,0,30.7463069915771
/IMGCapturedImage5672.jpg,1,0,1,30.9102504730225
/IMGCapturedImage3012.jpg,1,0,1,30.8104705810547
/IMGCapturedImage10827.jpg,1,0,0,30.1507175445557
/IMGCapturedImage13254.jpg,1,0,1,30.4085357666016
/IMGCapturedImage7436.jpg,1,0,1,30.3684700012207
/IMGCapturedImage6602.jpg,1,0,0,30.7019256591797
/IMGCapturedImage1454.jpg,1,0,0,30.0639839172363
/IMGCapturedImage3586.jpg,1,0,0,30.6372917175293
/IMGCapturedImage1004.jpg,1,0,0,0.0513484742492437
/IMGCapturedImage7934.jpg,1,0,-1,30.444917678833
/IMGCapturedImage7795.jpg,1,0,0,30.4322490692139
/IMGCapturedImage112.jpg,1,0,0,30.6805435180664
/IMGCapturedImage12876.jpg,1,0,1,30.2404243469238
/IMGCapturedImage1852.jpg,1,0,0,30.0371326446533
/IMGCapturedImage10061.jpg,1,0,-1,30.3183483123779
/IMGCapturedImage2240.jpg,1,0,-1,30.340238571167
/IMGCapturedImage8070.jpg,1,0,0,30.4157112121582
/IMGCapturedImage15627.jpg,1,0,1,30.2546585083008
/IMGCapturedImage6733.jpg,1,0,0,30.2996715545654
/IMGCapturedImage11559.jpg,1,0,0,30.4780689239502
/IMGCapturedImage2191.jpg,1,0,-1,30.0045032501221
/IMGCapturedImage13300.jpg,1,0,0,30.5553886413574
/IMGCapturedImage1788.jpg,1,0,-1,30.6334224700928
/IMGCapturedImage12839.jpg,1,0,1,30.0920608520508
/IMGCapturedImage8468.jpg,1,0,0,30.7473300933838
/IMGCapturedImage2646.jpg,1,0,0,30.0695766448975
/IMGCapturedImage16130.jpg,1,0,-1,0.302151998877525
/IMGCapturedImage972.jpg,1,0,1,30.6527275085449
/IMGCapturedImage7038.jpg,1,0,0,30.277225112915
/IMGCapturedImage6505.jpg,1,0,-1,30.8848205566406
/IMGCapturedImage13921.jpg,1,0,-1,30.5098194122314
/IMGCapturedImage7157.jpg,1,0,0,30.762903213501
/IMGCapturedImage10115.jpg,1,0,1,30.2158081054687
/IMGCapturedImage12271.jpg,1,0,0,30.7299819946289
/IMGCapturedImage7088.jpg,1,0,0,30.3836894989014
/IMGCapturedImage9394.jpg,1,0,0,30.8026737213135
/IMGCapturedImage519.jpg,0,0,0,1.67754329595482e-05
/IMGCapturedImage5242.jpg,1,0,0,30.7157341003418
/IMGCapturedImage6808.jpg,1,0,-1,30.7093276977539
/IMGCapturedImage8116.jpg,1,0,1,30.5744121551514
/IMGCapturedImage7931.jpg,1,0,0,30.6268409729004
/IMGCapturedImage11870.jpg,1,0,1,30.5700759887695
/IMGCapturedImage8842.jpg,1,0,0,30.4058887481689
/IMGCapturedImage11960.jpg,1,0,0,30.0076515197754
/IMGCapturedImage2137.jpg,1,0,-1,30.3755081176758
/IMGCapturedImage11680.jpg,1,0,0,30.038512802124
/IMGCapturedImage5609.jpg,1,0,0,30.2468719482422
/IMGCapturedImage5569.jpg,1,0,0,30.9511985778809
/IMGCapturedImage9213.jpg,1,0,0,24.5270513534546
/IMGCapturedImage7673.jpg,0,0,0,30.7270259857178
/IMGCapturedImage5125.jpg,1,0,0,30.4312671661377
/IMGCapturedImage8446.jpg,1,0,1,30.7566822052002
/IMGCapturedImage11054.jpg,1,0,0,30.9843772888184
/IMGCapturedImage4188.jpg,1,0,1,30.7712802886963
/IMGCapturedImage5616.jpg,1,0,0,30.626106262207
/IMGCapturedImage13179.jpg,1,0,0,30.8426261901855
/IMGCapturedImage3180.jpg,1,0,0,30.7238056182861
/IMGCapturedImage196.jpg,1,0,0,30.3407329559326
/IMGCapturedImage13481.jpg,1,0,-1,30.3049896240234
/IMGCapturedImage6863.jpg,1,0,0,30.6243759155273
/IMGCapturedImage14415.jpg,1,0,0,30.8122249603271
/IMGCapturedImage2245.jpg,1,0,0,30.953059387207
/IMGCapturedImage14260.jpg,1,0,-1,30.2910816192627
/IMGCapturedImage3375.jpg,1,0,1,30.3776298522949
/IMGCapturedImage5938.jpg,1,0,0,30.4031764984131
/IMGCapturedImage8438.jpg,1,0,1,30.2489112854004
/IMGCapturedImage15474.jpg,1,0,1,30.6300270080566
/IMGCapturedImage14847.jpg,1,0,0,30.974503326416
/IMGCapturedImage14971.jpg,1,0,-1,30.4659633636475
/IMGCapturedImage1269.jpg,1,0,0,30.5911148071289
/IMGCapturedImage5511.jpg,1,0,1,30.8267234802246
/IMGCapturedImage3815.jpg,1,0,0,30.3693626403809
/IMGCapturedImage5351.jpg,1,0,-1,30.7898677825928
/IMGCapturedImage13433.jpg,1,0,1,30.7432479858398
/IMGCapturedImage6248.jpg,1,0,0,30.2036304473877
/IMGCapturedImage8146.jpg,1,0,1,30.5374431610107
/IMGCapturedImage1154.jpg,0,0,1,26.1790723800659
/IMGCapturedImage10028.jpg,1,0,0,30.8405456542969
/IMGCapturedImage11567.jpg,1,0,0,29.9872135162354
/IMGCapturedImage9621.jpg,1,0,0,30.4464694976807
/IMGCapturedImage13463.jpg,1,0,1,30.736408996582
/IMGCapturedImage564.jpg,0,0,0,3.88642247344251e-06
/IMGCapturedImage13602.jpg,1,0,1,30.517032623291
/IMGCapturedImage6354.jpg,1,0,0,30.84323387146
/IMGCapturedImage13042.jpg,1,0,-1,30.6162288665771
/IMGCapturedImage16124.jpg,1,0,0,0.0315425500273705
/IMGCapturedImage10902.jpg,1,0,0,30.5518901824951
/IMGCapturedImage16015.jpg,1,0,0,30.9788806915283
/IMGCapturedImage6548.jpg,1,0,0,30.0755504608154
/IMGCapturedImage9352.jpg,1,0,0,30.8062717437744
/IMGCapturedImage14339.jpg,1,0,0,30.3565017700195
/IMGCapturedImage7372.jpg,1,0,0,30.0340839385986
/IMGCapturedImage7126.jpg,1,0,-1,29.9889987945557
/IMGCapturedImage4531.jpg,1,0,0,30.7525451660156
/IMGCapturedImage2074.jpg,1,0,0,29.9893798828125
/IMGCapturedImage6499.jpg,1,0,0,30.192366027832
/IMGCapturedImage9552.jpg,1,0,-1,30.95771484375
/IMGCapturedImage122.jpg,1,0,0,30.0842845916748
/IMGCapturedImage12563.jpg,1,0,0,29.9937915802002
/IMGCapturedImage1370.jpg,1,0,0,30.1775859832764
/IMGCapturedImage1919.jpg,1,0,1,33.5438449859619
/IMGCapturedImage15189.jpg,1,0,0,30.8562252044678
/IMGCapturedImage5543.jpg,1,0,1,30.9493927001953
/IMGCapturedImage13906.jpg,1,0,-1,30.94342918396
/IMGCapturedImage166.jpg,1,0,0,30.0398483276367
/IMGCapturedImage12127.jpg,1,0,0,30.2677871704102
/IMGCapturedImage12932.jpg,1,0,0,30.916584777832
/IMGCapturedImage13826.jpg,1,0,0,30.7443809509277
/IMGCapturedImage10099.jpg,1,0,1,30.6332473754883
/IMGCapturedImage13439.jpg,1,0,1,30.7261299133301
/IMGCapturedImage3351.jpg,1,0,0,33.851781463623
/IMGCapturedImage9529.jpg,1,0,1,30.4352874755859
/IMGCapturedImage7775.jpg,1,0,1,30.7234451293945
/IMGCapturedImage12501.jpg,1,0,0,30.0827053070068
/IMGCapturedImage13012.jpg,1,0,0,30.841967010498
/IMGCapturedImage11273.jpg,1,0,0,30.7598098754883
/IMGCapturedImage8147.jpg,1,0,1,30.4383945465088
/IMGCapturedImage6255.jpg,1,0,0,30.8192253112793
/IMGCapturedImage659.jpg,0,0,0,0.500409114360809
/IMGCapturedImage11863.jpg,1,0,1,30.6406185150146
/IMGCapturedImage7665.jpg,1,0,-1,30.3102561950684
/IMGCapturedImage13552.jpg,1,0,0,30.5981941223145
/IMGCapturedImage14064.jpg,1,0,0,30.9396011352539
/IMGCapturedImage4300.jpg,1,0,-1,30.8474704742432
/IMGCapturedImage7153.jpg,1,0,0,30.9512809753418
/IMGCapturedImage15227.jpg,1,0,-1,30.1148025512695
/IMGCapturedImage11112.jpg,1,0,-1,30.4204010009766
/IMGCapturedImage6713.jpg,1,0,0,30.4643051147461
/IMGCapturedImage9564.jpg,1,0,1,30.8978736877441
/IMGCapturedImage36.jpg,1,0,-1,30.7194076538086
/IMGCapturedImage6244.jpg,1,0,0,30.4581974029541
/IMGCapturedImage12802.jpg,1,0,0,30.3993553161621
/IMGCapturedImage8270.jpg,1,0,0,30.4102832794189
/IMGCapturedImage8340.jpg,1,0,0,30.9447269439697
/IMGCapturedImage1597.jpg,1,0,0,30.670357131958
/IMGCapturedImage5140.jpg,1,0,0,30.5757442474365
/IMGCapturedImage5373.jpg,1,0,-1,30.597891998291
/IMGCapturedImage5632.jpg,1,0,0,30.7287631988525
/IMGCapturedImage15542.jpg,1,0,0,30.8204990386963
/IMGCapturedImage9122.jpg,1,0,0,30.0737377166748
/IMGCapturedImage5652.jpg,1,0,1,30.8864547729492
/IMGCapturedImage10289.jpg,1,0,-1,30.6574859619141
/IMGCapturedImage10386.jpg,1,0,0,30.9525959014893
/IMGCapturedImage995.jpg,0,1,0,10.349240398407
/IMGCapturedImage15147.jpg,1,0,0,30.9775829315186
/IMGCapturedImage446.jpg,0,0,0,1.19083122626762e-05
/IMGCapturedImage43.jpg,1,0,-1,30.3791610717773
/IMGCapturedImage4206.jpg,1,0,-1,30.6014591217041
/IMGCapturedImage10033.jpg,1,0,0,30.3539302825928
/IMGCapturedImage3056.jpg,1,0,0,30.292993927002
/IMGCapturedImage6840.jpg,1,0,0,30.9709224700928
/IMGCapturedImage8631.jpg,1,0,0,30.0129386901855
/IMGCapturedImage4440.jpg,1,0,0,30.4061943054199
/IMGCapturedImage6731.jpg,1,0,0,30.4269687652588
/IMGCapturedImage10444.jpg,1,0,-1,30.1153518676758
/IMGCapturedImage15874.jpg,1,0,0,30.3999114990234
/IMGCapturedImage16147.jpg,0,1,0,0.020601936802268
/IMGCapturedImage6471.jpg,1,0,-1,30.9515350341797
/IMGCapturedImage11347.jpg,1,0,-1,30.5813541412354
/IMGCapturedImage10640.jpg,1,0,-1,29.9824275970459
/IMGCapturedImage6160.jpg,1,0,0,30.8499217987061
/IMGCapturedImage10688.jpg,1,0,0,30.7659244537354
/IMGCapturedImage13751.jpg,1,0,-1,30.3073757171631
/IMGCapturedImage12998.jpg,1,0,-1,30.2208343505859
/IMGCapturedImage1088.jpg,1,0,0,30.2260906219482
/IMGCapturedImage6768.jpg,1,0,-1,30.4897659301758
/IMGCapturedImage10095.jpg,1,0,1,30.2021919250488
/IMGCapturedImage11738.jpg,1,0,1,30.7114700317383
/IMGCapturedImage16114.jpg,0,0,0,0.0624843522906303
/IMGCapturedImage2721.jpg,1,0,0,30.2405925750732
/IMGCapturedImage5274.jpg,1,0,0,30.8809375762939
/IMGCapturedImage661.jpg,0,0,0,0.340437152981758
/IMGCapturedImage363.jpg,0,0,0,26.6106101989746
/IMGCapturedImage7605.jpg,1,0,0,24.1414981842041
/IMGCapturedImage2183.jpg,1,0,0,30.7588520050049
/IMGCapturedImage10471.jpg,1,0,0,30.4392768859863
/IMGCapturedImage6223.jpg,1,0,-1,30.9735935211182
/IMGCapturedImage759.jpg,0,0,0,1.41145879752003e-05
/IMGCapturedImage15621.jpg,1,0,-1,30.7923397064209
/IMGCapturedImage5930.jpg,1,0,0,30.4459957122803
/IMGCapturedImage6304.jpg,1,0,1,30.4130298614502
/IMGCapturedImage11303.jpg,1,0,1,30.5025444030762
/IMGCapturedImage12347.jpg,1,0,0,30.155668258667
/IMGCapturedImage10246.jpg,1,0,-1,30.6821880340576
/IMGCapturedImage7465.jpg,1,0,0,30.342130279541
/IMGCapturedImage7251.jpg,1,0,-1,30.7567749023438
/IMGCapturedImage12330.jpg,1,0,0,30.6087890625
/IMGCapturedImage13909.jpg,1,0,-1,30.4143138885498
/IMGCapturedImage8702.jpg,1,0,0,30.9721000671387
/IMGCapturedImage10642.jpg,1,0,-1,30.6308303833008
/IMGCapturedImage1876.jpg,1,0,-1,30.5943111419678
/IMGCapturedImage5542.jpg,1,0,1,30.4504829406738
/IMGCapturedImage9535.jpg,1,0,0,30.9708263397217
/IMGCapturedImage6388.jpg,1,0,0,30.8832790374756
/IMGCapturedImage10874.jpg,1,0,-1,30.6625911712646
/IMGCapturedImage663.jpg,0,0,0,0.179337108135223
/IMGCapturedImage3001.jpg,1,0,0,30.3441696166992
/IMGCapturedImage2188.jpg,1,0,0,30.4498924255371
/IMGCapturedImage12277.jpg,1,0,1,30.2806240081787
/IMGCapturedImage5673.jpg,1,0,1,30.8068691253662
/IMGCapturedImage10586.jpg,1,0,-1,30.092253112793
/IMGCapturedImage15223.jpg,1,0,0,30.5085250854492
/IMGCapturedImage9155.jpg,1,0,-1,30.7288181304932
/IMGCapturedImage9249.jpg,1,0,-1,31.6009815216064
/IMGCapturedImage11314.jpg,1,0,1,30.0092376708984
/IMGCapturedImage4166.jpg,1,0,1,30.9774421691895
/IMGCapturedImage3006.jpg,1,0,1,30.3467960357666
/IMGCapturedImage7651.jpg,1,0,-1,30.8368309020996
/IMGCapturedImage12772.jpg,1,0,-1,30.8389148712158
/IMGCapturedImage13933.jpg,1,0,0,30.3597736358643
/IMGCapturedImage5251.jpg,1,0,0,30.1698440551758
/IMGCapturedImage15266.jpg,1,0,0,30.1600215911865
/IMGCapturedImage11365.jpg,1,0,0,30.2553897857666
/IMGCapturedImage1739.jpg,1,0,-1,30.3093086242676
/IMGCapturedImage5159.jpg,1,0,-1,30.3504043579102
/IMGCapturedImage2362.jpg,1,0,0,30.7635177612305
/IMGCapturedImage1879.jpg,1,0,0,30.1899730682373
/IMGCapturedImage15977.jpg,1,0,1,30.251208114624
/IMGCapturedImage7653.jpg,1,0,-1,30.2728202819824
/IMGCapturedImage11999.jpg,1,0,0,30.7852809906006
/IMGCapturedImage6319.jpg,1,0,1,30.3430950164795
/IMGCapturedImage11450.jpg,1,0,0,30.2003036499023
/IMGCapturedImage14048.jpg,1,0,0,30.9285015106201
/IMGCapturedImage7810.jpg,1,0,1,30.4254409790039
/IMGCapturedImage11821.jpg,1,0,0,30.3976249694824
/IMGCapturedImage15628.jpg,1,0,1,30.1153450012207
/IMGCapturedImage7499.jpg,1,0,0,30.0407512664795
/IMGCapturedImage1729.jpg,1,0,-1,30.0615943908691
/IMGCapturedImage13627.jpg,1,0,1,30.446236038208
/IMGCapturedImage16128.jpg,1,0,-1,0.347688719630241
/IMGCapturedImage7501.jpg,1,0,0,30.9630020141602
/IMGCapturedImage5333.jpg,1,0,0,30.8684749603271
/IMGCapturedImage11616.jpg,1,0,0,30.1657447814941
/IMGCapturedImage2267.jpg,1,0,0,30.4980709075928
/IMGCapturedImage3283.jpg,1,0,0,30.537776184082
/IMGCapturedImage4301.jpg,1,0,-1,30.6856830596924
/IMGCapturedImage4449.jpg,1,0,0,30.4845989227295
/IMGCapturedImage3044.jpg,1,0,1,30.6361484527588
/IMGCapturedImage1260.jpg,1,0,-1,30.3650093078613
/IMGCapturedImage10032.jpg,1,0,1,30.5631271362305
/IMGCapturedImage3367.jpg,1,0,1,31.7076072692871
/IMGCapturedImage3389.jpg,1,0,1,30.6575305938721
/IMGCapturedImage536.jpg,0,0,0,6.84674573676602e-06
/IMGCapturedImage1787.jpg,1,0,-1,30.8129837036133
/IMGCapturedImage15886.jpg,1,0,0,30.2786636352539
/IMGCapturedImage8356.jpg,1,0,0,30.011349105835
/IMGCapturedImage11707.jpg,1,0,1,30.5719608306885
/IMGCapturedImage8451.jpg,1,0,1,30.4266666412354
/IMGCapturedImage3199.jpg,1,0,-1,30.0875633239746
/IMGCapturedImage12175.jpg,1,0,0,30.6648193359375
/IMGCapturedImage9046.jpg,1,0,0,30.44729347229
/IMGCapturedImage15786.jpg,1,0,0,30.3939067840576
/IMGCapturedImage13771.jpg,1,0,-1,30.9179649353027
/IMGCapturedImage4575.jpg,1,0,1,30.3559421539307
/IMGCapturedImage3237.jpg,1,0,-1,30.3459857940674
/IMGCapturedImage12961.jpg,1,0,0,30.0966270446777
/IMGCapturedImage12058.jpg,1,0,0,30.3465831756592
/IMGCapturedImage10159.jpg,1,0,0,30.2787288665772
/IMGCapturedImage284.jpg,1,0,0,30.3246002197266
/IMGCapturedImage3290.jpg,1,0,-1,29.9616359710693
/IMGCapturedImage15774.jpg,1,0,0,30.0861660003662
/IMGCapturedImage12085.jpg,1,0,0,30.8155826568604
/IMGCapturedImage7002.jpg,1,0,0,30.351753616333
